record_id,month,origin,destination,od_distance_km,demand_segment,cabin,booking_class,fare_family,distribution_channel,agency_name,campaign_type,campaign_id,incentive_rate_pct,bookings,cancellations,pax_flown,avg_base_fare_usd,taxes_fees_usd,ancillary_rev_usd_per_pax,revenue_usd,competitor_airline,qr_market_share_pct,competitor_market_share_pct,share_gap_pct,load_factor_pct,on_time_performance_pct,cancellations_pct,cost_per_booking_usd,yield_usd_per_rpk,days_to_departure
6651,2024-09,DMM,SIN,6681,Pilgrimage,Economy,Q,Comfort,Corporate_TMC,Carlson Wagonlit,Structural,STR-2024-150,1.29,26,0,26,681.54,173.39,24.13,18347.53,SV,14.5,23.22,8.72,82.31,82.26,0,11.57,0.10562,27
6647,2025-02,JED,NRT,8311,Leisure,Economy,N,Elite,Direct,Qatar Airways Direct,Structural,STR-2025-562,0,19,0,19,775.55,220.36,34.03,15382.12,SV,60.35,21.47,-38.87,76.57,79.1,0,5.74,0.09741,33
9861,2024-10,RUH,KUL,6550,Pilgrimage,Economy,Y,Classic,Direct,Qatar Airways Direct,None,,0,28,0,28,641.29,155.21,23.88,18624.69,TK,44.56,16.64,-27.93,86.37,85.88,0,4.87,0.10155,14
4140,2025-01,DMM,JFK,5221,Leisure,Economy,T,Comfort,Direct,Qatar Airways Direct,None,,0,63,1,62,530.54,139.99,17.72,33992.12,WY,42.83,42.83,0,90.6,75.59,1.59,2.03,0.10501,21
9394,2025-01,DMM,CDG,9474,Student,Business,D,Elite,Direct,Qatar Airways Direct,Tactical,TAC-2024-917,0,6,0,6,2904.24,243.34,32.95,17623.15,SV,54.29,30.24,-24.06,78.32,83.95,0,4.55,0.31003,28
5124,2025-05,DMM,NRT,6045,VFR,Economy,Q,Classic,GDS_Agency,Seera (Al Tayyar),None,,1.87,30,1,29,602.07,165.53,31.45,18372,TK,46.87,29.55,-17.32,80.99,80.87,3.33,10.68,0.1048,32
1,2025-05,RUH,DOH,570,VFR,Economy,M,Classic,OTA,MakeMyTrip,Tactical,TAC-2024-704,0.49,22,1,21,160.07,46.71,30.43,4000.4,TK,41.14,21.1,-20.04,76.76,79.21,4.55,7.17,0.3342,13
1865,2025-04,MED,ICN,10351,Business,Economy,M,Classic,Corporate_TMC,Carlson Wagonlit,None,,2.29,16,0,16,919.98,254.11,21.18,15058.61,WY,38.75,44.28,5.53,83.29,83.27,0,9.65,0.09092,7
544,2024-07,RUH,IST,2600,Leisure,Economy,T,Elite,GDS_Agency,Seera (Al Tayyar),Tactical,TAC-2024-438,2.51,45,1,44,278.27,86.37,23.54,13279.41,EY,37.11,36.66,-0.46,81.52,89.66,2.22,17.56,0.11608,19
350,2024-10,JED,ISB,2009,VFR,Business,I,Elite,GDS_Agency,Kanoo Travel,None,,2.39,4,0,4,1101.85,87.32,40.78,4570.51,SV,60.49,21.11,-39.39,84.95,88.71,0,12.26,0.56875,39
6907,2025-02,JED,BKK,5681,Business,Economy,T,Classic,GDS_Agency,Almosafer,Structural,STR-2025-549,1.93,18,0,18,593.1,141.03,25.93,11142.6,TK,40.76,16.54,-24.23,92.47,93.47,0,13.18,0.10897,28
9766,2024-09,MED,BOS,7703,Student,Business,C,Elite,GDS_Agency,Seera (Al Tayyar),None,,1.7,6,0,6,2630.54,190.91,39.89,16022.56,WY,47.06,30.83,-16.23,68.46,73.65,0,10.45,0.34667,36
2524,2024-09,MED,MCT,619,Pilgrimage,Economy,T,Comfort,GDS_Agency,Kanoo Travel,None,,1.6,10,0,10,124.47,39.67,20.49,1449.59,EK,24.01,14.6,-9.4,85.99,77.8,0,11.32,0.23418,38
3465,2024-08,RUH,KUL,6550,Leisure,Business,C,Classic,Corporate_TMC,CTM,Tactical,TAC-2025-265,1.99,12,0,12,2502.35,169.81,38.53,30490.53,EK,47.52,35.53,-11.99,68.51,88.35,0,10.32,0.38792,39
458,2025-01,MED,JFK,7170,Student,Business,D,Classic,OTA,Expedia,None,,1.07,1,0,1,2281.28,203.17,50.07,2331.34,WY,37.48,16.37,-21.11,80.01,79.62,0,12.99,0.32515,15
3024,2025-04,MED,MCT,1138,Leisure,Economy,Y,Classic,OTA,Cleartrip,None,,1.62,66,3,63,216.76,40.7,25.92,15288.81,SV,42.51,44.21,1.7,77.88,63.05,4.55,8.92,0.21325,51
7262,2025-06,RUH,ISB,2700,VFR,Economy,N,Comfort,Direct,Qatar Airways Direct,None,,0,24,0,24,309.12,105.39,20.43,7909.3,WY,33.33,46.96,13.62,84.56,77.08,0,1.45,0.12206,30
9516,2025-01,JED,ORD,7513,Leisure,Economy,M,Comfort,GDS_Agency,Seera (Al Tayyar),Tactical,TAC-2024-457,2.4,20,0,20,743.02,199.36,25.04,15361.25,SV,39.7,32.8,-6.9,73.42,88.05,0,11.23,0.10223,15
7873,2024-11,DMM,DFW,6335,Business,Economy,Y,Elite,Direct,Qatar Airways Direct,Structural,STR-2024-939,0,38,1,37,692.39,169.62,16.17,26216.81,SV,30.95,24.24,-6.71,75.78,83.44,2.63,3.85,0.11185,1
6626,2024-07,MED,JNB,8337,Leisure,Economy,Q,Elite,Corporate_TMC,American Express GBT,None,,2.09,34,0,34,816.37,200.76,22.94,28536.26,FZ,38.7,63.23,24.52,72.85,66.87,0,8.31,0.10067,35
2535,2024-08,DMM,JFK,6454,Business,Economy,N,Classic,GDS_Agency,Almosafer,None,,1.36,12,0,12,581.3,162.6,18.37,7196.04,WY,46.57,46.68,0.12,85.09,89.07,0,14.68,0.09291,4
132,2025-01,MED,ISB,2104,Business,Business,D,Classic,Direct,Qatar Airways Direct,Tactical,TAC-2024-622,0,6,0,6,1794.28,94.23,41.74,11016.15,FZ,42.64,36.33,-6.31,82.93,92.55,0,2.93,0.87264,14
3705,2025-02,JED,DEL,2276,Business,Economy,N,Elite,Corporate_TMC,American Express GBT,Tactical,TAC-2024-774,1.41,36,0,36,357.48,82.42,2.59,12962.53,EK,34.16,28.73,-5.43,87.56,80.68,0,9.35,0.1582,10
1373,2024-12,RUH,JFK,10500,Leisure,Business,I,Classic,GDS_Agency,Almosafer,Tactical,TAC-2024-727,1.53,6,0,6,3502.89,262.78,39.93,21256.88,SV,45.27,27.94,-17.34,77.36,74.25,0,16.82,0.33741,34
6201,2024-11,RUH,CDG,4800,VFR,Economy,Q,Comfort,Corporate_TMC,CTM,None,,2.61,14,0,14,533.91,122.57,23.75,7807.24,SV,40.6,21.28,-19.31,77.6,72.5,0,9.04,0.11618,15
4857,2024-12,MED,DXB,763,Business,Business,I,Elite,GDS_Agency,Seera (Al Tayyar),Tactical,TAC-2024-933,2.57,10,0,10,1122.18,62.74,52.92,11750.92,TK,42.74,50.56,7.82,81.73,86.59,0,13.45,1.54009,13
4713,2025-03,JED,AMM,453,Business,Economy,Y,Classic,Direct,Qatar Airways Direct,None,,0,42,0,42,96.47,47.3,18.48,4828.1,WY,31.24,32.67,1.43,87.67,88.67,0,6.27,0.25376,39
5545,2025-06,RUH,KHI,2600,Leisure,Business,J,Classic,Direct,Qatar Airways Direct,None,,0,6,0,6,1320.61,81.76,40.47,8166.48,WY,40.78,20.91,-19.87,86.13,69.87,0,4.63,0.52349,41
1414,2025-01,JED,BOM,2246,Leisure,Economy,M,Classic,Direct,Qatar Airways Direct,None,,0,40,0,40,339.45,69.96,29.79,14769.58,SV,32.24,60.77,28.53,85.43,81.58,0,4.03,0.1644,19
4114,2024-07,MED,SIN,5968,VFR,Economy,T,Elite,Direct,Qatar Airways Direct,Tactical,TAC-2024-493,0,54,1,53,650.42,136.65,37.62,36466.1,TK,36.79,37.67,0.88,75.82,77.69,1.85,4.7,0.11529,35
656,2025-04,JED,KHI,3427,Pilgrimage,Economy,Q,Comfort,Direct,Qatar Airways Direct,None,,0,35,0,35,382.81,126.42,5.58,13593.76,FZ,40.13,23.21,-16.92,84.2,83.06,0,4.66,0.11333,24
8138,2025-02,RUH,BOM,2900,Leisure,Economy,N,Elite,GDS_Agency,Almosafer,None,,0.6,32,1,31,342.3,94.48,15.05,11077.8,EK,41.61,18.57,-23.05,76.42,84.64,3.12,12.7,0.12322,21
4099,2024-10,MED,DOH,1280,Student,Business,I,Classic,Corporate_TMC,CTM,None,,3.46,5,0,5,1405.77,74.44,43.93,7248.51,EK,38.89,22.67,-16.22,70.63,86.06,0,9.36,1.13258,41
593,2024-07,MED,BKK,8005,Business,Economy,N,Comfort,GDS_Agency,Kanoo Travel,Tactical,TAC-2025-589,1.59,49,1,48,807.63,214.37,14.19,39447.46,TK,41.51,40.11,-1.4,79.31,89.94,2.04,10,0.10266,5
8709,2025-05,JED,NRT,6107,Leisure,Economy,N,Classic,Direct,Qatar Airways Direct,None,,0,79,1,78,678.92,169.07,16.06,54208.3,WY,32.55,37.97,5.42,78.67,86.28,1.27,6.1,0.1138,35
3124,2025-04,MED,MCT,364,Business,Economy,Q,Elite,GDS_Agency,Seera (Al Tayyar),Tactical,TAC-2024-538,0.81,35,0,35,122.7,47.76,25.95,5202.88,TK,56.11,31.29,-24.82,77.48,70.7,0,13.5,0.40839,37
3048,2024-12,RUH,BOS,8748,Business,Business,C,Elite,OTA,Expedia,Tactical,TAC-2025-859,0.78,17,0,17,3148.95,218.55,43.34,54269.02,WY,40.31,42.46,2.15,71.95,75.23,0,13.38,0.36492,9
3888,2024-12,MED,KWI,312,Business,Business,I,Classic,OTA,MakeMyTrip,None,,0.38,7,0,7,818.77,57.14,68.8,6213.02,FZ,40.26,27.33,-12.94,86.78,83.5,0,8.39,2.84479,5
5736,2024-10,JED,DXB,1168,VFR,Economy,Y,Comfort,Direct,Qatar Airways Direct,None,,0,11,0,11,175.01,69.13,17.16,2113.9,EK,27.67,23.36,-4.3,74.88,84.02,0,4.01,0.16453,14
2185,2025-06,JED,FRA,4330,Leisure,Economy,M,Comfort,GDS_Agency,Seera (Al Tayyar),None,,1.21,19,0,19,492.82,126.42,29.66,9927.13,TK,61.07,30.04,-31.03,76.82,81.15,0,13.03,0.12067,33
2146,2024-10,RUH,BOM,2900,Business,Business,J,Comfort,OTA,Expedia,None,,1.04,3,0,3,1688.73,99.86,37.71,5179.33,SV,51.02,39.18,-11.84,90.64,78.33,0,6.22,0.59533,17
7048,2024-11,MED,IST,2400,Business,Economy,M,Comfort,Direct,Qatar Airways Direct,None,,0,61,1,60,362.03,70.94,26.6,23317.61,EY,39.03,26.62,-12.41,84.92,89.07,1.64,3.43,0.16193,20
3106,2024-11,DMM,BOM,2673,Business,Economy,T,Classic,GDS_Agency,Seera (Al Tayyar),Tactical,TAC-2025-659,3.02,20,0,20,356.75,83.77,34.56,7826.12,TK,34.35,28.61,-5.73,79.29,82.66,0,14.21,0.14639,5
9234,2024-10,DMM,JNB,5454,VFR,Business,I,Elite,Direct,Qatar Airways Direct,Tactical,TAC-2025-445,0,3,0,3,2365.34,146.46,54.73,7260.2,TK,41.85,23.17,-18.68,70.95,88.89,0,4.2,0.44372,36
9097,2024-08,DMM,DXB,550,Pilgrimage,Economy,N,Elite,Direct,Qatar Airways Direct,None,,0,17,0,17,119.17,52.77,32.82,2583.83,EY,41.96,61.22,19.25,84.44,81.73,0,2.77,0.27635,29
2770,2024-11,MED,JFK,5285,Business,Business,I,Classic,Corporate_TMC,Carlson Wagonlit,None,,1.49,7,0,7,2095.08,138.55,51.73,15027.66,SV,29.39,34.12,4.72,86.24,96.94,0,7.42,0.40621,7
5222,2025-04,DMM,CAI,2442,Leisure,Economy,M,Classic,Direct,Qatar Airways Direct,Structural,STR-2024-338,0,29,0,29,378.75,85.17,18.57,11522.26,WY,52.22,22.21,-30.01,78.39,89.82,0,3.9,0.1627,20
5834,2025-04,DMM,ADD,3057,VFR,Economy,M,Comfort,Direct,Qatar Airways Direct,None,,0,9,0,9,419.46,101.65,37.19,4109.78,TK,28.37,32.45,4.08,85.08,75.91,0,2.94,0.14938,17
1733,2025-05,RUH,AMM,1330,VFR,Economy,Y,Elite,OTA,MakeMyTrip,Structural,STR-2024-340,0.37,28,1,27,305.42,58.61,33.75,9157.55,EY,46.38,24.16,-22.22,74.46,84.16,3.57,14.33,0.25501,24
266,2024-08,DMM,AUH,914,Leisure,First,P,First,OTA,Cleartrip,Tactical,TAC-2025-659,1.56,1,0,1,1331.21,65.25,49.07,1380.28,EK,19.23,30.21,10.99,80.11,88.37,0,12.6,1.51016,32
5145,2024-12,DMM,AMM,398,Leisure,Economy,Q,Elite,OTA,Cleartrip,None,,1.66,15,0,15,124.96,67.55,14.57,2093.03,EK,39.79,50.1,10.31,75.34,72.83,0,9.77,0.35059,18
8268,2024-09,DMM,AMM,1070,Pilgrimage,Economy,M,Classic,Direct,Qatar Airways Direct,None,,0,31,0,31,197.66,64.14,34.69,7202.95,TK,51.6,45.58,-6.02,82.02,85.22,0,3.39,0.21715,33
3938,2024-11,JED,IST,2090,Leisure,Business,J,Comfort,OTA,Expedia,None,,0.52,7,0,7,1158.81,93.64,47.49,8444.08,TK,24.82,45.11,20.29,95,84.67,0,13.01,0.57718,19
762,2025-04,MED,ICN,10207,Business,Economy,T,Elite,Direct,Qatar Airways Direct,None,,0,22,0,22,949.36,234.13,35.43,21665.46,TK,37.45,48.94,11.49,95,87.06,0,5.3,0.09648,25
7221,2025-02,JED,DOH,1330,Leisure,Economy,Y,Comfort,Direct,Qatar Airways Direct,None,,0,32,0,32,226.81,49.17,15.41,7751.06,FZ,27.68,28.53,0.85,87.48,76.03,0,3.46,0.18212,48
8440,2024-11,DMM,AMM,796,VFR,Economy,N,Elite,Direct,Qatar Airways Direct,Structural,STR-2025-269,0,15,0,15,191.77,55.72,35.39,3407.4,TK,36.77,30.58,-6.18,79.94,76.61,0,1.01,0.28538,38
3258,2024-07,JED,MCT,877,Leisure,Economy,Q,Elite,GDS_Agency,Almosafer,None,,1.66,50,1,49,166.08,56.32,19.68,9102.46,FZ,19.92,35.66,15.74,81.09,87.34,2,15.48,0.21182,26
4339,2025-06,DMM,JNB,7833,VFR,Economy,T,Classic,Direct,Qatar Airways Direct,Tactical,TAC-2024-727,0,11,0,11,763.29,175.87,35.91,8791.26,EY,40.79,32.23,-8.56,72.28,82.36,0,3.53,0.10203,14
4363,2024-08,MED,MCT,1159,VFR,Economy,M,Elite,OTA,Expedia,Tactical,TAC-2024-993,1.2,10,0,10,224.48,72.61,37.55,2620.22,SV,56.6,54.34,-2.26,84.39,74.17,0,8.87,0.22608,33
317,2024-12,RUH,MNL,7800,VFR,Economy,T,Classic,Direct,Qatar Airways Direct,None,,0,51,1,50,731.78,186.15,30.68,38123.33,EK,50.21,32.27,-17.93,85.85,78.15,1.96,5.97,0.09775,23
8070,2024-12,MED,ICN,9525,Business,Economy,N,Comfort,Direct,Qatar Airways Direct,None,,0,37,0,37,890.6,228.8,27.18,33957.75,TK,50.56,31.22,-19.33,84.62,80.58,0,3.17,0.09635,16
1852,2024-08,RUH,ISB,2700,Leisure,Economy,Q,Comfort,GDS_Agency,Seera (Al Tayyar),Tactical,TAC-2025-682,1.32,45,1,44,291.47,89.35,20.54,13728.47,FZ,41.44,18.24,-23.2,76.04,90.82,2.22,12.45,0.11556,35
2485,2025-04,RUH,FRA,4500,Leisure,Economy,M,Comfort,Direct,Qatar Airways Direct,None,,0,62,0,62,458.31,151.55,24.94,29961.29,WY,40.37,23.26,-17.11,75.62,81,0,5.7,0.10739,41
9874,2024-11,DMM,KHI,2898,VFR,Economy,Y,Classic,GDS_Agency,Seera (Al Tayyar),Tactical,TAC-2025-628,2.57,18,0,18,356.51,98.04,19.71,6771.94,SV,34.94,40.54,5.61,90.71,82.73,0,15.99,0.12982,35
9575,2025-03,MED,ISB,1738,Leisure,Economy,Y,Comfort,GDS_Agency,Almosafer,Tactical,TAC-2025-836,2.71,7,0,7,238.15,84.07,31.27,1885.92,FZ,35.31,32.27,-3.03,85.58,78.73,0,13.2,0.15502,38
1079,2025-01,DMM,BOS,8235,Leisure,Economy,M,Classic,Direct,Qatar Airways Direct,Tactical,TAC-2025-875,0,20,0,20,813.92,195.32,8.11,16440.61,FZ,28.31,29.2,0.89,85.49,87.45,0,4.46,0.09982,38
8359,2025-04,RUH,ADD,2250,Business,Economy,Q,Classic,Direct,Qatar Airways Direct,None,,0,28,0,28,286.73,80.46,15.2,8454.23,TK,47.86,27.18,-20.68,84.32,84.81,0,3.8,0.13419,1
7334,2024-12,JED,BOM,2155,Business,Business,C,Comfort,Corporate_TMC,American Express GBT,None,,1.03,6,0,6,1326.79,81.1,54.94,8290.35,FZ,26.52,38.31,11.78,82.12,76.77,0,10.2,0.64117,1
1072,2024-09,JED,BOS,9353,Business,Economy,Q,Classic,Direct,Qatar Airways Direct,Tactical,TAC-2025-933,0,40,0,40,874.38,238.13,36.89,36450.81,WY,45.32,30.74,-14.58,80.03,79.64,0,3.71,0.09743,7
104,2024-08,JED,AUH,1335,Student,Business,I,Classic,Corporate_TMC,American Express GBT,None,,1.54,4,0,4,1136.06,56.37,36.42,4689.89,TK,36.4,43.34,6.94,87.88,80.36,0,10.54,0.87826,25
5749,2025-03,MED,KWI,364,Leisure,Economy,T,Elite,Direct,Qatar Airways Direct,Structural,STR-2025-790,0,11,0,11,216.39,48.32,14.26,2537.16,EK,36.21,19.38,-16.84,75.35,77.48,0,3.42,0.63366,39
1419,2024-07,MED,CDG,6261,VFR,Economy,Y,Comfort,GDS_Agency,Almosafer,None,,1.79,62,2,60,693.23,168.78,10.86,42245.29,TK,46,48.74,2.74,73.5,91.31,3.23,12.57,0.11246,41
1659,2025-02,MED,BOS,9113,Business,Business,D,Elite,Direct,Qatar Airways Direct,None,,0,8,0,8,3094.04,224.39,35.94,25039.8,EK,39.13,42.72,3.59,77.75,75.64,0,4.23,0.34346,14
5285,2025-05,DMM,BOM,2335,Leisure,Economy,T,Classic,GDS_Agency,Seera (Al Tayyar),Tactical,TAC-2025-173,2.28,13,0,13,326.2,79.73,35.07,4696.4,EK,32.26,16.25,-16.01,69.16,85.59,0,17.16,0.15472,17
1150,2024-07,JED,ISB,1817,VFR,Economy,N,Comfort,OTA,Cleartrip,None,,1.02,6,0,6,247.53,82.59,23.09,1623.71,TK,25.11,25.48,0.38,83.42,80.28,0,10.55,0.14894,22
7151,2024-09,MED,BOM,2133,Business,Economy,N,Elite,Direct,Qatar Airways Direct,Tactical,TAC-2024-794,0,34,0,34,258.62,87.3,33.24,9923.4,TK,33.1,36.21,3.12,95,70.82,0,4.7,0.13683,35
1569,2024-10,JED,LHR,4760,Business,Business,C,Comfort,Direct,Qatar Airways Direct,Tactical,TAC-2025-954,0,9,0,9,1985.93,133.68,48.84,18312.97,FZ,38.73,46.92,8.19,86.69,82.63,0,3.79,0.42747,17
1088,2025-06,DMM,MNL,7328,VFR,Economy,M,Elite,GDS_Agency,Almosafer,None,,1.42,42,1,41,738.86,185.37,41.29,31986.32,WY,42.04,34.75,-7.29,78.62,81.97,2.38,12.01,0.10646,31
6086,2024-09,MED,LHR,6947,Business,Economy,Y,Classic,Direct,Qatar Airways Direct,None,,0,18,0,18,670.04,161.04,24.87,12508.39,EK,38.47,27.35,-11.12,90.76,78.63,0,5.23,0.10003,25
8675,2024-07,MED,JNB,9586,Pilgrimage,Economy,Y,Comfort,OTA,Expedia,None,,1.37,53,2,51,902.12,240.28,20.77,47067.34,TK,28.52,30.54,2.03,84.44,74.12,3.77,13.66,0.09627,21
8342,2024-09,DMM,BKK,6277,Business,Business,D,Elite,OTA,Expedia,None,,0.38,6,0,6,2468.36,157.94,29.82,14989.07,WY,35.45,40.19,4.74,83.3,83.03,0,14.33,0.39799,21
7812,2025-04,DMM,KUL,7220,Business,Business,J,Comfort,Direct,Qatar Airways Direct,None,,0,2,0,2,2663.44,173.32,40.35,5407.57,FZ,31.18,7.31,-23.87,87.29,69.5,0,4.6,0.37449,7
6085,2024-08,JED,BOM,3445,Business,Economy,Y,Comfort,GDS_Agency,Seera (Al Tayyar),None,,2.39,13,0,13,411.42,107.17,26.04,5686.98,FZ,26.9,43.98,17.09,80.5,72.22,0,14.45,0.12698,16
8774,2025-05,MED,IST,2400,Leisure,Business,D,Elite,GDS_Agency,Almosafer,None,,1.44,4,0,4,1501.27,93.97,36.34,6150.44,TK,58.27,30.45,-27.82,74.86,83.95,0,17.09,0.64067,21
8758,2025-03,JED,CDG,4470,Leisure,Economy,M,Comfort,GDS_Agency,Almosafer,None,,1.54,20,0,20,516.51,137.41,24.49,10819.94,TK,45.42,9.22,-36.21,88.85,89.2,0,17.29,0.12103,13
1693,2025-05,RUH,JFK,10500,VFR,Economy,Y,Comfort,GDS_Agency,Seera (Al Tayyar),None,,1.57,9,0,9,962.45,240.66,29.53,8927.79,SV,42.13,30.64,-11.49,80.58,71.3,0,19.41,0.09447,15
4735,2024-11,RUH,AUH,800,Business,Economy,M,Elite,GDS_Agency,Almosafer,Tactical,TAC-2025-450,1.96,25,1,24,170.83,67.03,21.06,4605.42,EK,43.65,30.7,-12.95,95,78.75,4,11.61,0.23987,17
3388,2024-10,MED,CDG,8326,Leisure,Business,D,Comfort,GDS_Agency,Seera (Al Tayyar),None,,1.99,2,0,2,2714.06,219.34,40.75,5509.63,WY,47.12,30.79,-16.33,84.22,81.11,0,13.56,0.33087,21
3647,2025-05,JED,DOH,1330,Leisure,Economy,Q,Elite,OTA,Expedia,Structural,STR-2024-429,1.01,39,1,38,191.69,58.35,6.34,7525.15,EY,42.24,57.89,15.65,62.82,83.42,2.56,10.69,0.14889,9
1684,2025-06,MED,ICN,9345,Pilgrimage,Economy,Y,Comfort,GDS_Agency,Kanoo Travel,Tactical,TAC-2025-223,3.04,21,1,20,831.15,221.45,14.71,16917.21,FZ,55.97,37.84,-18.12,75.13,84.26,4.76,15.21,0.09051,18
9,2024-11,RUH,BOS,10034,Pilgrimage,Economy,Q,Comfort,Direct,Qatar Airways Direct,None,,0,23,0,23,944.96,226.28,36.91,22583.06,FZ,39.75,17.4,-22.35,89.1,76.8,0,4.62,0.09785,38
6063,2024-12,JED,ICN,5367,VFR,Economy,T,Comfort,Direct,Qatar Airways Direct,Tactical,TAC-2024-516,0,29,0,29,594.57,150.9,26.37,18007.17,FZ,30.96,31.18,0.22,81.03,88.24,0,5.37,0.1157,36
6517,2025-06,MED,BOM,1647,Leisure,Economy,N,Elite,GDS_Agency,Kanoo Travel,None,,1.43,7,0,7,211.75,67.86,22.15,1637.3,FZ,56.4,38.05,-18.35,81.17,75.26,0,15.73,0.14202,28
4124,2024-10,DMM,DXB,550,Student,Economy,Q,Elite,Direct,Qatar Airways Direct,None,,0,30,0,30,117.74,25.98,18.8,4096.2,EY,58.84,28.77,-30.07,66.24,77.95,0,4.09,0.24825,37
8730,2025-05,RUH,AMM,1330,Business,Economy,M,Elite,Direct,Qatar Airways Direct,Tactical,TAC-2025-595,0,51,1,50,251.6,49.94,20.9,13625.13,WY,34.43,47.93,13.5,72.82,95.79,1.96,4.33,0.20489,12
6046,2025-01,JED,CAI,3404,Pilgrimage,Economy,T,Elite,Direct,Qatar Airways Direct,None,,0,51,1,50,416.17,113.24,16.12,21614.74,EK,33.66,44.25,10.6,74.21,72.17,1.96,3.48,0.127,26
568,2024-07,DMM,FRA,10346,VFR,Business,C,Elite,GDS_Agency,Kanoo Travel,None,,1.09,7,0,7,3313.2,240.23,37.59,23455.55,EY,29.4,40.42,11.02,87.74,67.14,0,18.24,0.32387,29
9162,2025-06,DMM,KWI,430,Pilgrimage,Economy,Q,Elite,Direct,Qatar Airways Direct,None,,0,22,0,22,166.64,44.97,25.97,4237.36,WY,46.91,34.71,-12.2,84.87,85.73,0,4.83,0.44792,20
1804,2025-01,RUH,KUL,6550,Student,Economy,Y,Classic,OTA,MakeMyTrip,None,,0.92,16,0,16,607.28,168.06,5.29,9801.11,EK,39.6,11.62,-27.99,80.57,77.29,0,12.36,0.09352,16
8502,2025-01,RUH,BKK,5560,Business,Business,D,Elite,Direct,Qatar Airways Direct,Tactical,TAC-2024-398,0,5,0,5,2089.22,158.56,19.98,10545.97,SV,37.72,31.3,-6.41,77.98,76.54,0,4.59,0.37935,3
4901,2025-01,RUH,KUL,6550,VFR,Economy,Q,Classic,Direct,Qatar Airways Direct,None,,0,73,1,72,628.86,157.97,34.97,47796.01,TK,44.37,46.99,2.62,73.64,85.7,1.37,3.02,0.10135,31
1600,2025-05,JED,BOM,3424,Business,Economy,Q,Classic,Corporate_TMC,CTM,Tactical,TAC-2024-840,1.72,9,0,9,390.59,119,13.51,3636.88,SV,51.33,31.75,-19.59,89.08,81.84,0,10.7,0.11802,1
7932,2025-06,DMM,DAC,2539,Business,Economy,Q,Comfort,GDS_Agency,Kanoo Travel,None,,2.36,23,0,23,222.54,107.76,13.88,5437.63,EK,38.47,38.07,-0.4,75.59,77.46,0,17.66,0.09311,14
9548,2024-11,RUH,DOH,570,Leisure,Economy,M,Classic,GDS_Agency,Seera (Al Tayyar),Structural,STR-2024-840,1.99,18,0,18,112.92,57.26,34.02,2645.02,EK,51.92,17.59,-34.33,95,91.12,0,11.36,0.2578,38
2824,2025-06,JED,JNB,7203,Pilgrimage,Economy,N,Elite,Direct,Qatar Airways Direct,None,,0,78,1,77,680.02,192.8,11.91,53278.59,TK,23.71,23.77,0.05,84.64,82.93,1.28,3.7,0.09606,29
5468,2024-07,RUH,ADD,2250,Business,Economy,M,Classic,OTA,Expedia,Tactical,TAC-2024-361,0.58,18,1,17,229.42,79.51,16.85,4186.56,SV,42.61,43.41,0.8,87.85,82.66,5.56,6.81,0.10945,1
3530,2025-02,JED,BKK,9325,Pilgrimage,Economy,T,Comfort,Direct,Qatar Airways Direct,Tactical,TAC-2024-800,0,32,0,32,914.07,228.46,6.32,29452.64,FZ,41.38,41.15,-0.23,93,75.55,0,2.52,0.0987,39
8684,2025-03,JED,CAI,2453,Student,Economy,Q,Comfort,GDS_Agency,Seera (Al Tayyar),None,,2.2,17,0,17,362.72,75.61,30.37,6682.63,WY,46.64,41.65,-4.99,87.01,82.55,0,9.17,0.16025,40
1156,2024-10,DMM,AMM,1166,Business,Economy,Q,Comfort,OTA,Expedia,None,,0.59,10,0,10,141.78,48.14,22.89,1646.78,EY,43.62,36.86,-6.75,95,80.06,0,12.39,0.14123,17
6548,2025-05,RUH,ADD,2250,Leisure,Business,D,Classic,OTA,MakeMyTrip,None,,0.55,9,0,9,1436.77,75.29,36.8,13262.06,WY,42.45,13.77,-28.67,81.8,77.11,0,10.36,0.65492,43
9089,2024-09,DMM,ADD,3029,Leisure,Economy,N,Elite,Direct,Qatar Airways Direct,None,,0,31,0,31,317.2,103.34,21.35,10495.1,FZ,49.79,9.85,-39.94,72.5,87.75,0,4.45,0.11177,14
7621,2024-07,MED,DAC,3269,Leisure,Economy,N,Comfort,OTA,Expedia,None,,2.35,201,8,193,377.58,96.22,32.05,79058.37,SV,42.62,21.07,-21.55,85.58,90.84,3.98,12.76,0.12531,27
8297,2025-06,RUH,CAI,1640,Business,Economy,Y,Comfort,Direct,Qatar Airways Direct,None,,0,41,0,41,275.17,84.4,20.75,12132.44,EY,44.85,36.17,-8.68,79.26,86.21,0,2.37,0.18043,33
4541,2025-02,RUH,MNL,7800,Leisure,Economy,T,Classic,GDS_Agency,Almosafer,Tactical,TAC-2024-244,2.18,16,0,16,760.15,192.77,41.25,12822.29,EK,46.47,41.55,-4.92,73.15,77.86,0,12.37,0.10274,11
9135,2024-09,RUH,KHI,2600,VFR,Economy,T,Classic,Direct,Qatar Airways Direct,None,,0,14,0,14,396.93,76.95,19.65,5832.08,EY,40.43,56.79,16.35,80.65,84.17,0,4.37,0.16022,36
6483,2025-01,JED,DAC,1648,VFR,Economy,Q,Classic,Direct,Qatar Airways Direct,None,,0,7,0,7,221.82,78.38,42.06,1847.1,EY,37.97,29.42,-8.54,95,80.79,0,5.28,0.16012,38
